Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20220824-4735-A74585Ff0F65_Concede,2022-08-24,Concede,4.5,Verbal Cooperation,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Anubrata Mondal,India,President Of Parliament,Anubrata Mondal,IND,Asansol,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-0377-Ce728Be7Be9D_Protest_Demo,2022-08-24,Protest,-5.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Members,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-2517-0C509Bfc0Eca_Concede,2022-08-24,Concede,4.5,Verbal Cooperation,,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-8935-8E7Efee19209_Protest_Demo,2022-08-24,Protest,-5.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-7605-663B4B37C65F_Accuse,2022-08-24,Accuse,-3.0,Verbal Conflict,Election,Supreme Court,,Court Supreme,Supreme Court,Allahabad High Court,India,High Court,Allahabad High Court,IND,Allahabad,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-3588-526E0841B6A7_Protest_Demo,2022-08-24,Protest,-5.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Members,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-2517-0C509Bfc0Eca_Mobilize,2022-08-24,Mobilize,-5.5,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220825-3102-0D689Abea156_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-7540-2D0A84C41F5F_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-7014-44E9049A47Af_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,Election,Hemant Soren,,Chief Minister,Hemant Soren,Bharatiya Janata Party,India,Political Party,Bjp,IND,Jharkhand,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-0818-6E554Dd99650_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Anubrata Mondal,India,President Of Parliament,Anubrata Mondal,IND,Delhi,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-5689-F3D4Bb798D96_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,New Delhi,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-4564-8Bef5648D71A_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-8298-2551B109C8Ba_Sanction_Convict,2022-08-25,Sanction,-6.0,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-8778-D6595F23759A_Accuse,2022-08-25,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-5521-2F83396F871F_Concede,2022-08-25,Concede,4.5,Verbal Cooperation,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-5521-2F83396F871F_Retreat,2022-08-25,Retreat,6.5,Material Cooperation,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-5521-2F83396F871F_Sanction,2022-08-25,Sanction,-6.0,Material Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220825-5140-F505Cf63E1Cb_Sanction_Convict,2022-08-25,Sanction,-6.0,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2022-08-25,English,Ngec_Coder-Vers001-B1-Run-001
20220826-2358-A53Ec99291Be_Accuse,2022-08-26,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,The Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Delhi,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220826-7382-2E8345A97267_Accuse,2022-08-26,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220826-8632-F10F33A72164_Mobilize,2022-08-26,Mobilize,-5.5,Material Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220826-2754-F0F84D1D40D6_Accuse,2022-08-26,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,The Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Delhi,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220826-4212-6F6426435B00_Sanction,2022-08-26,Sanction,-6.0,Material Conflict,,Himanta Biswa Sarma,India,Chief Minister,Himanta Biswa Sarma,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Assam,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220826-7110-23363A95Cf9A_Accuse,2022-08-26,Accuse,-3.0,Verbal Conflict,Election,Hemant Soren,,Chief Minister,Hemant Soren,Bharatiya Janata Party,India,Political Party,Bjp,IND,Jharkhand,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220827-9959-Bbf50899B1B3_Accuse,2022-08-27,Accuse,-3.0,Verbal Conflict,,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-27,English,Ngec_Coder-Vers001-B1-Run-001
20220827-1325-1F92485Bff6D_Accuse,2022-08-27,Accuse,-3.0,Verbal Conflict,,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-27,English,Ngec_Coder-Vers001-B1-Run-001
20220827-5306-A08Eb9A55C9C_Accuse,2022-08-27,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,IND,Karnataka,2022-08-27,English,Ngec_Coder-Vers001-B1-Run-001
20220828-5645-9Fac6Ccd8135_Mobilize,2022-08-28,Mobilize,-5.5,Material Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi Assembly,2022-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20220828-3599-766C7Fb3Af8A_Mobilize,2022-08-28,Mobilize,-5.5,Material Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi Assembly,2022-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20220828-6272-B4F837Cff246_Mobilize,2022-08-28,Mobilize,-5.5,Material Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi Assembly,2022-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20220828-2463-Fa8Dfcd48963_Request,2022-08-28,Request,0.0,Verbal Conflict,Election | Environment,Akhilesh Yadav,India,Leader Of The Opposition,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Vrindavan,2022-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20220829-8612-181C39E8Ea08_Accuse,2022-08-29,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Congress,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,New Delhi,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-5946-140Ef2A91B4D_Accuse,2022-08-29,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Delhi,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-6037-A858874Ee445_Accuse,2022-08-29,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi Assembly,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-5596-3Fe2B5B992E8_Coerce,2022-08-29,Coerce,-7.0,Material Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-9952-6303800B35C4_Request,2022-08-29,Request,0.0,Verbal Conflict,Military,Haryana; Punjab,India; Pakistan,State; Region,Haryana Court; Punjab Court,Punjab,Pakistan,Region,Punjab Government,IND,Gurdaspur; Pathankot,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-8341-B884E1C9D4A9_Coerce_Arrest,2022-08-29,Coerce,-7.0,Material Conflict,Election,Mamata Banerjee,India,"Previously Held A Gov Role, So Coded As Eli",Mamata Banerjee,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,West Bengal,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-9952-6303800B35C4_Threaten,2022-08-29,Threaten,-3.5,Verbal Conflict,Military,Haryana; Punjab,India; Pakistan,State; Region,Haryana Court; Punjab Court,Punjab,Pakistan,Region,Punjab Government,IND,Gurdaspur; Pathankot,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-9134-94Abbd828A91_Request,2022-08-29,Request,0.0,Verbal Conflict,,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Delhi,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-5789-C0Cb2E20E36F_Accuse,2022-08-29,Accuse,-3.0,Verbal Conflict,Election,Sharad Pawar,India,Chairman Of The Council Of Ministers,Sharad Pawar,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party ( Bjp)-Ruled Central Government,IND,Mumbai,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-6554-39C1Abe8Dcd3_Request,2022-08-29,Request,0.0,Verbal Conflict,,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Delhi,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-4174-9Aa739D6Dadf_Accuse,2022-08-29,Accuse,-3.0,Verbal Conflict,Election,Sharad Pawar,India,Chairman Of The Council Of Ministers,Sharad Pawar,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party ( Bjp)-Ruled Central Government,IND,Gujarat,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-5755-6F71F5F3B21F_Accuse,2022-08-29,Accuse,-3.0,Verbal Conflict,Election,Sharad Pawar,India,Chairman Of The Council Of Ministers,Sharad Pawar,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party ( Bjp)-Ruled Central Government,IND,Gujarat,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220830-9663-55Faacb044F7_Accuse,2022-08-30,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Ghaziabad Branch,2022-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20220830-4312-69Aace30Ac86_Retreat,2022-08-30,Retreat,6.5,Material Cooperation,,Calcutta High Court,India,High Court,Calcutta High Court,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,IND,Kolkata,2022-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20220830-1930-9713C8821767_Coerce,2022-08-30,Coerce,-7.0,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20220830-1799-E4Be9F4Fc342_Accuse,2022-08-30,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20220830-1930-9713C8821767_Accuse,2022-08-30,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20220831-9422-Cf506B78Fd72_Assault,2022-08-31,Assault,-9.0,Material Conflict,,Bandi Sanjay Kumar,India,Member Of Parliament,Bandi Sanjay,K. Chandrashekar Rao,India,Chief Minister,Chief Minister K. Chandrasekhar Rao,IND,Bihar,2022-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20220831-2333-5Ece30310C73_Sanction,2022-08-31,Sanction,-6.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Abhisek Banerjee,India,"No Code Identified, But Country Found",Abhishek Banerjee,IND,West Bengal,2022-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20220831-6845-B399C7C610Fa_Sanction,2022-08-31,Sanction,-6.0,Material Conflict,,Sukhbir Singh Badal,India,Member Of Parliament,Sukhbir Singh Badal,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Punjab,2022-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20220831-2524-D5Ce6D1369Dc_Accuse,2022-08-31,Accuse,-3.0,Verbal Conflict,,Delhi Police,India,Law Enforcement Agency,Delhi Police,Mohammed Zubair,,Journalist,Mohammed Zubair,IND,Dwarka,2022-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20220901-9622-3B2Daef2B453_Accuse,2022-09-01,Accuse,-3.0,Verbal Conflict,,Arvind Kejriwal,India,Chief Minister,Chief Minister Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi Assembly,2022-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20220902-3297-5D85570B88Fe_Accuse,2022-09-02,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Opposition Congress,Bharatiya Janata Party,India,Political Party,Bjp,IND,Madhya Pradesh,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-4841-D7F8Dc15A738_Sanction,2022-09-02,Sanction,-6.0,Material Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party ( Bjp)-Led Municipal Corporation,IND,Goa; Mumbai,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-1201-4904B91072C9_Concede,2022-09-02,Concede,4.5,Verbal Cooperation,Election | Diplomatic,Suvendu Adhikari,India,Leader Of The Opposition,Suvendu Adhikari,Mamata Banerjee,India,"Previously Held A Gov Role, So Coded As Eli",Mamata Banerjee,IND,Kashmir; Jammu,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-8956-5E6Bc6Dbd23B_Accuse,2022-09-02,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Gujarat,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-7704-Eb98Da0E72E4_Accuse,2022-09-02,Accuse,-3.0,Verbal Conflict,,Nitish Kumar,India,Chief Minister,Nitish Kumar,Narendra Modi,India,Prime Minister,Pm Modi,IND,Kochi,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-1201-4904B91072C9_Mobilize,2022-09-02,Mobilize,-5.5,Material Conflict,Election | Diplomatic,Suvendu Adhikari,India,Leader Of The Opposition,Suvendu Adhikari,Mamata Banerjee,India,"Previously Held A Gov Role, So Coded As Eli",Mamata Banerjee,IND,Hyderabad,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220903-9747-E585Ee87Cc61_Accuse,2022-09-03,Accuse,-3.0,Verbal Conflict,Election,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Bihar,2022-09-03,English,Ngec_Coder-Vers001-B1-Run-001
20220903-1171-378102594333_Accuse,2022-09-03,Accuse,-3.0,Verbal Conflict,,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Manipur,2022-09-03,English,Ngec_Coder-Vers001-B1-Run-001
20220904-5317-A34F96Fbff80_Accuse,2022-09-04,Accuse,-3.0,Verbal Conflict,Election,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Patna,2022-09-04,English,Ngec_Coder-Vers001-B1-Run-001
20220904-7426-Db20B2Dc9823_Sanction,2022-09-04,Sanction,-6.0,Material Conflict,,Yogi Adityanath,India,Chief Minister,Yogi Adityanath,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Rampur,2022-09-04,English,Ngec_Coder-Vers001-B1-Run-001
20220904-2518-7626581Ad1B0_Protest_Demo,2022-09-04,Protest,-5.0,Material Conflict,,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-09-04,English,Ngec_Coder-Vers001-B1-Run-001
20220904-7190-423B5Fdd03F9_Accuse,2022-09-04,Accuse,-3.0,Verbal Conflict,,Bhupesh Baghel,India,Chief Minister,Bhupesh Baghel,Bharatiya Janata Party,India,Political Party,Bjp - Led Government,IND,Chhattisgarh,2022-09-04,English,Ngec_Coder-Vers001-B1-Run-001
20220905-5274-B86Bb6A8Ee8F_Sanction,2022-09-05,Sanction,-6.0,Material Conflict,,Ramesh Bais,India,State Governor,Governor Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-8949-9Fd6B936F80A_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-0767-08Abcc23B2Da_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray,IND,Mumbai,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4872-4C634364994A_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray,IND,Mumbai,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-1439-Eff38B954429_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray,IND,Mumbai,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-3077-Babc3F5B12A0_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray,IND,Mumbai,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-7863-8Bbc3A04D9E4_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray,IND,Mumbai,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-5274-B86Bb6A8Ee8F_Retreat,2022-09-05,Retreat,6.5,Material Cooperation,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4031-033Ef8C36A2A_Mobilize,2022-09-05,Mobilize,-5.5,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Hemant Soren,,Chief Minister,Hemant Soren,IND,Ranchi,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4031-033Ef8C36A2A_Retreat,2022-09-05,Retreat,6.5,Material Cooperation,,Bharatiya Janata Party,India,Political Party,Bjp,Hemant Soren,,Chief Minister,Hemant Soren,IND,Ranchi,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-5584-C816Cb742250_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Hemant Soren,,Chief Minister,Hemant Soren,IND,Ranchi,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220906-6589-8521F78B0054_Mobilize,2022-09-06,Mobilize,-5.5,Material Conflict,Election,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde Faction,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray Camp,IND,Mumbai,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
20220906-7634-91Cdf8307783_Threaten,2022-09-06,Threaten,-3.5,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,State Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
20220906-2256-E134C54974A0_Request,2022-09-06,Request,0.0,Verbal Conflict,Religion_Ethnicity,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Punjab,Pakistan,Region,Punjab Government,IND,Punjab; Haryana,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
20220906-4590-69A22Ea117F0_Accuse,2022-09-06,Accuse,-3.0,Verbal Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Gurugram; Mumbai; Hyderabad; Lucknow; Chandigarh,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
